cluster_id	rho_rp3v	rho_arc	delta_rp3v_minus_arc	label	parent_supertype	mfr	top_anat	top_anat_n	delta_arc_minus_rp3v
CS20230722_CLUS_2374	0.3746268796083367	0.3161085597537116	0.05851831985462508	2374 PVH-SO-PVa Otp Glut_2	CS20230722_SUPT_0586	4.0	Zona incerta	12.0	-0.05851831985462508
CS20230722_CLUS_2193	0.34390827010243996	0.28539862091372226	0.058509649188717705	2193 SI-MA-LPO-LHA Skor1 Glut_7	CS20230722_SUPT_0536	0.54	Substantia innominata	18.0	-0.058509649188717705
CS20230722_CLUS_3385	0.3405416128626242	0.28203776337693476	0.05850384948568943	3385 ND-INC Foxd2 Glut_1	CS20230722_SUPT_0790	1.0	Midbrain	10.0	-0.05850384948568943
CS20230722_CLUS_5224	0.4174268461824237	0.3589256801297285	0.05850116605269523	5224 Astro-TE NN_3	CS20230722_SUPT_1163	1.27	Caudoputamen	4824.0	-0.05850116605269523
CS20230722_CLUS_4030	0.3186902281409108	0.2601922242832439	0.0584980038576669	4030 PB Evx2 Glut_2	CS20230722_SUPT_0915	1.63	Parabrachial nucleus	53.0	-0.0584980038576669
CS20230722_CLUS_3383	0.36325726719754475	0.304759935506252	0.05849733169129273	3383 ND-INC Foxd2 Glut_1	CS20230722_SUPT_0790	1.0	Midbrain	92.0	-0.05849733169129273
CS20230722_CLUS_1999	0.3029003355117	0.24440849593361152	0.058491839578088456	1999 MEA-COA-BMA Ccdc42 Glut_1	CS20230722_SUPT_0505	1.78	Basomedial amygdalar nucleus, anterior part	49.0	-0.058491839578088456
CS20230722_CLUS_3275	0.3341875794604324	0.2756999059454666	0.05848767351496581	3275 SCiw Pitx2 Glut_2	CS20230722_SUPT_0768	1.13	Superior colliculus, motor related, intermediate white layer	62.0	-0.05848767351496581
CS20230722_CLUS_0252	0.285903294201627	0.2274287568366328	0.05847453736499422	0252 ENTmv-PA-COAp Glut_1	CS20230722_SUPT_0066	0.64	Cortical amygdalar area, posterior part, medial zone	155.0	-0.05847453736499422
CS20230722_CLUS_3564	0.34225089176281426	0.2837820919620067	0.05846879980080755	3564 PAG-RN Nkx2-2 Otx1 Gaba_1	CS20230722_SUPT_0823	0.37	Midbrain reticular nucleus	49.0	-0.05846879980080755
CS20230722_CLUS_4935	0.3404450277324661	0.2819863736072283	0.05845865412523782	4935 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	CS20230722_SUPT_1099	0.64	Superior vestibular nucleus	24.0	-0.05845865412523782
CS20230722_CLUS_4514	0.34207278779251393	0.28362836074154485	0.05844442705096908	4514 MV-SPIV Zic4 Neurod2 Glut_4	CS20230722_SUPT_1000	0.64	Spinal vestibular nucleus	9.0	-0.05844442705096908
CS20230722_CLUS_0637	0.28713467320374314	0.22869084235524884	0.058443830848494305	0637 Vip Gaba_4	CS20230722_SUPT_0176	1.56	Entorhinal area, lateral part, layer 6a	18.0	-0.058443830848494305
CS20230722_CLUS_3263	0.32690681985179787	0.2684635914260692	0.05844322842572869	3263 SCiw Pitx2 Glut_1	CS20230722_SUPT_0767	1.08	Midbrain reticular nucleus	12.0	-0.05844322842572869
CS20230722_CLUS_2386	0.34077434234947673	0.2823384424101105	0.05843589993936621	2386 PVH-SO-PVa Otp Glut_6	CS20230722_SUPT_0590	2.57	Paraventricular hypothalamic nucleus	30.0	-0.05843589993936621
CS20230722_CLUS_3348	0.3256978517542783	0.26726280173465833	0.05843505001961996	3348 CUN-PPN Evx2 Meis2 Glut_4	CS20230722_SUPT_0779	0.59	Pedunculopontine nucleus	21.0	-0.05843505001961996
CS20230722_CLUS_4126	0.3259540012132108	0.2675234349312641	0.05843056628194665	4126 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	CS20230722_SUPT_0932	0.19	Supragenual nucleus	9.0	-0.05843056628194665
CS20230722_CLUS_0610	0.25364444470849595	0.19521730561217157	0.05842713909632438	0610 OB-STR-CTX Inh IMN_3	CS20230722_SUPT_0168	0.54	lateral ventricle	60.0	-0.05842713909632438
CS20230722_CLUS_4445	0.28038990023079347	0.22196633949569158	0.05842356073510188	4445 SPVI-SPVC Tlx3 Ebf3 Glut_7	CS20230722_SUPT_0987	1.04	Copula pyramidis	13.0	-0.05842356073510188
CS20230722_CLUS_2375	0.3435411493564934	0.2851190955355418	0.05842205382095156	2375 PVH-SO-PVa Otp Glut_3	CS20230722_SUPT_0587	3.0	Paraventricular hypothalamic nucleus	102.0	-0.05842205382095156
CS20230722_CLUS_4971	0.3473556927091019	0.28893399317412444	0.058421699534977445	4971 MV Nkx6-1 Gly-Gaba_1	CS20230722_SUPT_1107	0.89	Medial vestibular nucleus	55.0	-0.058421699534977445
CS20230722_CLUS_0160	0.3452223122624532	0.28681021491124836	0.05841209735120484	0160 L2/3 IT PIR-ENTl Glut_4	CS20230722_SUPT_0042	0.89	Piriform area	2316.0	-0.05841209735120484
CS20230722_CLUS_0178	0.3686874336152072	0.3102806473147235	0.05840678630048374	0178 IT AON-TT-DP Glut_3	CS20230722_SUPT_0048	2.12	Anterior olfactory nucleus	619.0	-0.05840678630048374
CS20230722_CLUS_2276	0.3368591301976208	0.278459103139502	0.05840002705811881	2276 ARH-PVp Tbx3 Glut_1	CS20230722_SUPT_0554	1.56	Arcuate hypothalamic nucleus	61.0	-0.05840002705811881
CS20230722_CLUS_0030	0.2984180304637104	0.2400210418146617	0.058396988649048714	0030 L5/6 IT TPE-ENT Glut_4	CS20230722_SUPT_0010	1.56	Entorhinal area, lateral part, layer 5	374.0	-0.058396988649048714
CS20230722_CLUS_3611	0.3415539722247615	0.2831890633030762	0.05836490892168533	3611 PRT Tcf7l2 Gaba_2	CS20230722_SUPT_0830	0.72	Nucleus of the optic tract	6.0	-0.05836490892168533
CS20230722_CLUS_4337	0.3342675247732785	0.27590516030392065	0.05836236446935783	4337 PGRN-PARN-MDRN Hoxb5 Glut_2	CS20230722_SUPT_0974	1.13			-0.05836236446935783
CS20230722_CLUS_0497	0.3870723329504512	0.3287140980168372	0.05835823493361397	0497 HPF CR Glut_1	CS20230722_SUPT_0135	1.38	Dentate gyrus, molecular layer	640.0	-0.05835823493361397
CS20230722_CLUS_4824	0.3425037681998253	0.28415352787217074	0.05835024032765457	4824 PRP Otp Gly-Gaba_2	CS20230722_SUPT_1084	1.08	Medial vestibular nucleus	17.0	-0.05835024032765457
CS20230722_CLUS_0435	0.3283569869956536	0.27001797506969066	0.058339011925962914	0435 L6b CTX Glut_4	CS20230722_SUPT_0113	1.78	Primary motor area, Layer 6a	27.0	-0.058339011925962914
CS20230722_CLUS_4923	0.33492343855041673	0.2765848512157602	0.05833858733465652	4923 MY Lhx1 Gly-Gaba_7	CS20230722_SUPT_1095	1.7	Pons	37.0	-0.05833858733465652
CS20230722_CLUS_0381	0.3304447502087303	0.2721092653035363	0.058335484905194024	0381 L5 ET CTX Glut_6	CS20230722_SUPT_0095	3.0	Retrosplenial area, ventral part, layer 5	1095.0	-0.058335484905194024
CS20230722_CLUS_3273	0.3207279424066775	0.2624103545164988	0.05831758789017871	3273 SCiw Pitx2 Glut_2	CS20230722_SUPT_0768	0.85	Superior colliculus, motor related, intermediate white layer	61.0	-0.05831758789017871
CS20230722_CLUS_2275	0.3240426775087103	0.2657327979827931	0.05830987952591721	2275 ARH-PVp Tbx3 Glut_1	CS20230722_SUPT_0554	0.47	Ventromedial hypothalamic nucleus	5.0	-0.05830987952591721
CS20230722_CLUS_3496	0.3675476454809997	0.30924123872279613	0.05830640675820359	3496 IC Six3 En2 Gaba_5	CS20230722_SUPT_0811	0.79	Midbrain reticular nucleus	50.0	-0.05830640675820359
CS20230722_CLUS_4354	0.3353723150652736	0.2770838479129399	0.05828846715233371	4354 PGRN-PARN-MDRN Hoxb5 Glut_3	CS20230722_SUPT_0975	0.92	Parvicellular reticular nucleus	5.0	-0.05828846715233371
CS20230722_CLUS_0136	0.31667991795972583	0.2584083340479736	0.058271583911752245	0136 L2/3 IT ENT Glut_6	CS20230722_SUPT_0038	1.17	Entorhinal area, lateral part, layer 2	291.0	-0.058271583911752245
CS20230722_CLUS_3436	0.36880567088311444	0.31055045991133584	0.058255210971778604	3436 SNr-VTA Pax5 Npas1 Gaba_1	CS20230722_SUPT_0800	1.08	Substantia nigra, reticular part	25.0	-0.058255210971778604
CS20230722_CLUS_1006	0.3091570564439517	0.2509063138519207	0.058250742592031	1006 STR-PAL Chst9 Gaba_2	CS20230722_SUPT_0286	1.94	Striatum	61.0	-0.058250742592031
CS20230722_CLUS_0789	0.3385671708507599	0.28032671537209536	0.05824045547866452	0789 Sst Gaba_6	CS20230722_SUPT_0219	1.17	Field CA3, pyramidal layer	53.0	-0.05824045547866452
CS20230722_CLUS_4053	0.3710107818221308	0.31277062125492067	0.05824016056721015	4053 PB Evx2 Glut_4	CS20230722_SUPT_0917	0.92	Parabrachial nucleus	71.0	-0.05824016056721015
CS20230722_CLUS_4025	0.31938505457286676	0.2611457053092782	0.058239349263588536	4025 PB Evx2 Glut_2	CS20230722_SUPT_0915	2.12	Parabrachial nucleus	50.0	-0.058239349263588536
CS20230722_CLUS_0621	0.2639601412162796	0.20573725092187625	0.058222890294403334	0621 OB-STR-CTX Inh IMN_6	CS20230722_SUPT_0171	1.33	lateral ventricle	3.0	-0.058222890294403334
CS20230722_CLUS_0017	0.3044122796975143	0.2461931891455774	0.058219090551936886	0017 IT EP-CLA Glut_2	CS20230722_SUPT_0004	0.79	Endopiriform nucleus, dorsal part	137.0	-0.058219090551936886
CS20230722_CLUS_5092	0.34359418444307754	0.2853756974194421	0.05821848702363547	5092 NTS-PARN Neurod2 Gly-Gaba_3	CS20230722_SUPT_1132	1.63	Pons	17.0	-0.05821848702363547
CS20230722_CLUS_4944	0.34532296749706626	0.2871131640642739	0.05820980343279236	4944 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	CS20230722_SUPT_1099	0.49	Spinal vestibular nucleus	35.0	-0.05820980343279236
CS20230722_CLUS_2725	0.3320064238006469	0.2737975319267852	0.05820889187386169	2725 PF Fzd5 Glut_2	CS20230722_SUPT_0675	1.08	Mediodorsal nucleus of thalamus	100.0	-0.05820889187386169
CS20230722_CLUS_2775	0.36100400178139613	0.30280813749617025	0.058195864285225885	2775 IF-RL-CLI-PAG Foxa1 Glut_3	CS20230722_SUPT_0687	0.89	Midbrain	7.0	-0.058195864285225885
CS20230722_CLUS_0130	0.32221400447187	0.2640282194446485	0.05818578502722149	0130 L2/3 IT ENT Glut_4	CS20230722_SUPT_0036	0.61	Entorhinal area, medial part, dorsal zone, layer 3	1817.0	-0.05818578502722149
CS20230722_CLUS_0359	0.33183683209262294	0.2736601423462842	0.05817668974633872	0359 L5 ET CTX Glut_2	CS20230722_SUPT_0091	1.5	Temporal association areas, layer 5	312.0	-0.05817668974633872
CS20230722_CLUS_0634	0.300369977382566	0.24220860937530758	0.05816136800725841	0634 Vip Gaba_3	CS20230722_SUPT_0175	1.33	Piriform area	42.0	-0.05816136800725841
CS20230722_CLUS_2705	0.3362741576893364	0.27812621799331483	0.058147939696021556	2705 MG-POL-SGN Nts Glut_1	CS20230722_SUPT_0672	5.25	Medial geniculate complex, dorsal part	114.0	-0.058147939696021556
CS20230722_CLUS_4912	0.3421985441607354	0.2840675241815716	0.05813101997916381	4912 MY Lhx1 Gly-Gaba_5	CS20230722_SUPT_1093	0.37	Spinal nucleus of the trigeminal, interpolar part	16.0	-0.05813101997916381
CS20230722_CLUS_3957	0.3569823263502539	0.2988625890511112	0.058119737299142715	3957 PB Lmx1a Glut_7	CS20230722_SUPT_0901	1.5	Parabrachial nucleus	17.0	-0.058119737299142715
CS20230722_CLUS_0199	0.2932196363553841	0.23510324012499106	0.05811639623039305	0199 MEA Slc17a7 Glut_1	CS20230722_SUPT_0055	7.33	Cortical amygdalar area, posterior part, medial zone	71.0	-0.05811639623039305
CS20230722_CLUS_0190	0.33314377578559157	0.27503922725388347	0.0581045485317081	0190 L2 IT ENT-po Glut_3	CS20230722_SUPT_0053	0.82	Entorhinal area, lateral part, layer 3	216.0	-0.0581045485317081
CS20230722_CLUS_4530	0.43975576903022745	0.381653443428767	0.05810232560146045	4530 NTS Dbh Glut_1	CS20230722_SUPT_1004	0.49			-0.05810232560146045
CS20230722_CLUS_0196	0.282618823225897	0.22451945826292896	0.058099364962968025	0196 MEA Slc17a7 Glut_1	CS20230722_SUPT_0055	4.88	Medial amygdalar nucleus	351.0	-0.058099364962968025
CS20230722_CLUS_0389	0.3058530201115322	0.24776031051819972	0.05809270959333249	0389 SUB-ProS Glut_2	CS20230722_SUPT_0097	0.72	Field CA1, stratum oriens	154.0	-0.05809270959333249
CS20230722_CLUS_3858	0.3561100678296367	0.2980205389942691	0.05808952883536761	3858 SNc-VTA-RAmb Foxa1 Dopa_3	CS20230722_SUPT_0882	1.13	Midbrain	58.0	-0.05808952883536761
CS20230722_CLUS_0131	0.3005034863367726	0.2424175782281153	0.0580859081086573	0131 L2/3 IT ENT Glut_4	CS20230722_SUPT_0036	1.08	Entorhinal area, lateral part, layer 5	157.0	-0.0580859081086573
CS20230722_CLUS_2843	0.30248294212977545	0.24439859815326917	0.058084343976506275	2843 APN C1ql2 Glut_1	CS20230722_SUPT_0702	0.79	Anterior pretectal nucleus	14.0	-0.058084343976506275
CS20230722_CLUS_0374	0.41071710350066243	0.35266414404361085	0.05805295945705158	0374 L5 ET CTX Glut_4	CS20230722_SUPT_0093	1.33	Temporal association areas, layer 5	57.0	-0.05805295945705158
CS20230722_CLUS_2589	0.3027144729358234	0.24466307703529455	0.058051395900528824	2589 MH Tac2 Glut_3	CS20230722_SUPT_0634	1.0	Medial habenula	334.0	-0.058051395900528824
CS20230722_CLUS_2416	0.3545492718321617	0.29649962127754637	0.05804965055461536	2416 PH-ant-LHA Otp Bsx Glut_5	CS20230722_SUPT_0595	1.13	Hypothalamus	10.0	-0.05804965055461536
CS20230722_CLUS_3251	0.29170154329575726	0.23365288478323357	0.05804865851252369	3251 SCig-an-PPT Foxb1 Glut_1	CS20230722_SUPT_0764	1.27	Superior colliculus, motor related, intermediate gray layer	57.0	-0.05804865851252369
CS20230722_CLUS_2960	0.3338028362879697	0.2757702526624579	0.05803258362551178	2960 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	CS20230722_SUPT_0721	2.45	Midbrain	19.0	-0.05803258362551178
CS20230722_CLUS_0175	0.3617953782922545	0.3037639371187914	0.058031441173463094	0175 IT AON-TT-DP Glut_3	CS20230722_SUPT_0048	0.89	Main olfactory bulb, outer plexiform layer	348.0	-0.058031441173463094
CS20230722_CLUS_3847	0.3349171302859859	0.27689259831401736	0.05802453197196855	3847 SNc-VTA-RAmb Foxa1 Dopa_2	CS20230722_SUPT_0881	1.5	Midbrain	10.0	-0.05802453197196855
CS20230722_CLUS_2195	0.34345912145152596	0.2854489903474247	0.05801013110410125	2195 SI-MA-LPO-LHA Skor1 Glut_7	CS20230722_SUPT_0536	0.85	Globus pallidus, external segment	35.0	-0.05801013110410125
CS20230722_CLUS_4078	0.33699442859530543	0.2789898753665626	0.05800455322874282	4078 PB Evx2 Glut_8	CS20230722_SUPT_0921	0.79	Parabrachial nucleus	9.0	-0.05800455322874282
CS20230722_CLUS_4418	0.3120058878439053	0.25400744054456076	0.05799844729934456	4418 SPVI-SPVC Tlx3 Ebf3 Glut_2	CS20230722_SUPT_0982	1.7	Parvicellular reticular nucleus	25.0	-0.05799844729934456
CS20230722_CLUS_0372	0.32150180039286436	0.26350976943541904	0.05799203095744532	0372 L5 ET CTX Glut_4	CS20230722_SUPT_0093	3.35	Primary visual area, layer 5	35.0	-0.05799203095744532
CS20230722_CLUS_0154	0.34897270412003073	0.2909833491627216	0.057989354957309114	0154 L2/3 IT PIR-ENTl Glut_3	CS20230722_SUPT_0041	0.79	Anterior olfactory nucleus	1304.0	-0.057989354957309114
CS20230722_CLUS_4408	0.33821457468177746	0.28023884065723476	0.0579757340245427	4408 MV-SPIV Slc6a2 Glut_1	CS20230722_SUPT_0980	0.64	Medial vestibular nucleus	18.0	-0.0579757340245427
CS20230722_CLUS_2046	0.3476794881356674	0.289706066552954	0.0579734215827134	2046 COAa-PAA-MEA Barhl2 Glut_7	CS20230722_SUPT_0515	1.63	Medial amygdalar nucleus	9.0	-0.0579734215827134
CS20230722_CLUS_2917	0.3201615874132363	0.26219268825167547	0.05796889916156084	2917 PRC-PAG Tcf7l2 Irx2 Glut_3	CS20230722_SUPT_0715	1.08	Anterior pretectal nucleus	8.0	-0.05796889916156084
CS20230722_CLUS_4450	0.3238730869490539	0.26591701457469663	0.05795607237435729	4450 CU-ECU-SPVI Foxb1 Glut_1	CS20230722_SUPT_0988	1.17	Spinal nucleus of the trigeminal, interpolar part	6.0	-0.05795607237435729
CS20230722_CLUS_0236	0.26994912398240606	0.21199625527863974	0.057952868703766314	0236 LA-BLA-BMA-PA Glut_3	CS20230722_SUPT_0062	2.57	Lateral amygdalar nucleus	475.0	-0.057952868703766314
CS20230722_CLUS_3347	0.340514755926457	0.28257186436201953	0.05794289156443749	3347 CUN-PPN Evx2 Meis2 Glut_4	CS20230722_SUPT_0779	0.32	Pedunculopontine nucleus	92.0	-0.05794289156443749
CS20230722_CLUS_3712	0.3350856749251995	0.27715064786059773	0.05793502706460174	3712 SCm-PAG Cdh23 Gaba_2	CS20230722_SUPT_0849	0.72	Superior colliculus, motor related, intermediate white layer	210.0	-0.05793502706460174
CS20230722_CLUS_4506	0.35567980384765274	0.2977473640333688	0.05793243981428392	4506 MV-SPIV Zic4 Neurod2 Glut_3	CS20230722_SUPT_0999	1.13	Medial vestibular nucleus	14.0	-0.05793243981428392
CS20230722_CLUS_0267	0.3380682614338045	0.2801475264496717	0.05792073498413275	0267 CA1-ProS Glut_1	CS20230722_SUPT_0069	1.27	Field CA1, stratum oriens	863.0	-0.05792073498413275
CS20230722_CLUS_4441	0.3235944380030173	0.26567386352599676	0.05792057447702054	4441 SPVI-SPVC Tlx3 Ebf3 Glut_6	CS20230722_SUPT_0986	1.08	Spinal nucleus of the trigeminal, interpolar part	1.0	-0.05792057447702054
CS20230722_CLUS_4324	0.34369845553552814	0.2858018560106646	0.057896599524863535	4324 PGRN-PARN-MDRN Hoxb5 Glut_1	CS20230722_SUPT_0973	0.72	Parvicellular reticular nucleus	5.0	-0.057896599524863535
CS20230722_CLUS_3521	0.3773777753317091	0.3194898377918101	0.05788793753989896	3521 PAG-MRN-RN Foxa2 Gaba_3	CS20230722_SUPT_0816	0.72	Periaqueductal gray	22.0	-0.05788793753989896
CS20230722_CLUS_0685	0.30277977938456396	0.24489314406828408	0.05788663531627988	0685 Sncg Gaba_8	CS20230722_SUPT_0192	1.33	Piriform area	11.0	-0.05788663531627988
CS20230722_CLUS_2011	0.3143467903446804	0.25646376825874634	0.057883022085934044	2011 MEA-COA-BMA Ccdc42 Glut_4	CS20230722_SUPT_0508	1.5	Cortical amygdalar area, anterior part	89.0	-0.057883022085934044
CS20230722_CLUS_0162	0.3154146104409499	0.2575407651313012	0.05787384530964873	0162 L2/3 IT PIR-ENTl Glut_6	CS20230722_SUPT_0044	1.08	Postpiriform transition area	337.0	-0.05787384530964873
CS20230722_CLUS_0280	0.32245181300070763	0.26458049677266743	0.057871316228040204	0280 CA1-ProS Glut_3	CS20230722_SUPT_0071	0.92	Field CA1, stratum oriens	142.0	-0.057871316228040204
CS20230722_CLUS_0948	0.3349597306663273	0.2770904174157328	0.05786931325059447	0948 STR D1 Gaba_2	CS20230722_SUPT_0266	2.85	Nucleus accumbens	1981.0	-0.05786931325059447
CS20230722_CLUS_0529	0.27055590056407997	0.212689409416732	0.05786649114734796	0529 OB Trdn Gaba_1	CS20230722_SUPT_0148	2.23	Main olfactory bulb, outer plexiform layer	456.0	-0.05786649114734796
CS20230722_CLUS_0221	0.2776248327746861	0.2197635696773534	0.057861263097332694	0221 LA-BLA-BMA-PA Glut_1	CS20230722_SUPT_0060	2.85	Basomedial amygdalar nucleus, posterior part	240.0	-0.057861263097332694
CS20230722_CLUS_0673	0.32172211317587146	0.2638700791120214	0.05785203406385003	0673 Sncg Gaba_3	CS20230722_SUPT_0187	1.56	Secondary motor area, layer 2/3	21.0	-0.05785203406385003
CS20230722_CLUS_0148	0.3405760741062254	0.28272491276684114	0.05785116133938428	0148 L2/3 IT PIR-ENTl Glut_2	CS20230722_SUPT_0040	0.85	Piriform area	1194.0	-0.05785116133938428
CS20230722_CLUS_4073	0.33777009460149254	0.2799206871345646	0.05784940746692796	4073 PB Evx2 Glut_7	CS20230722_SUPT_0920	1.17	Parabrachial nucleus	23.0	-0.05784940746692796
CS20230722_CLUS_3276	0.31990777847048063	0.2620605601139829	0.057847218356497754	3276 SCiw Pitx2 Glut_2	CS20230722_SUPT_0768	1.13	Midbrain	14.0	-0.057847218356497754
CS20230722_CLUS_4972	0.343949439408127	0.2861022983934379	0.057847141014689074	4972 MV Nkx6-1 Gly-Gaba_1	CS20230722_SUPT_1107	0.47	Medial vestibular nucleus	34.0	-0.057847141014689074
CS20230722_CLUS_3628	0.3265109613752639	0.26866722819664685	0.057843733178617074	3628 PRT Tcf7l2 Gaba_4	CS20230722_SUPT_0832	2.85	Midbrain	48.0	-0.057843733178617074
CS20230722_CLUS_2293	0.30136711740440525	0.2435271907673874	0.05783992663701784	2293 VMH Fezf1 Glut_1	CS20230722_SUPT_0563		Ventromedial hypothalamic nucleus	1.0	-0.05783992663701784
CS20230722_CLUS_3495	0.3281766478102976	0.2703534545815023	0.05782319322879531	3495 IC Six3 En2 Gaba_5	CS20230722_SUPT_0811	0.72	Midbrain reticular nucleus	25.0	-0.05782319322879531
CS20230722_CLUS_0284	0.294045850882975	0.2362307324094747	0.05781511847350032	0284 CA1-ProS Glut_4	CS20230722_SUPT_0072	0.61	Field CA1, stratum oriens	525.0	-0.05781511847350032
CS20230722_CLUS_3487	0.3240329500970798	0.26622106312150146	0.05781188697557832	3487 IC Six3 En2 Gaba_3	CS20230722_SUPT_0809	0.56	Midbrain reticular nucleus	49.0	-0.05781188697557832
CS20230722_CLUS_0840	0.3127916283409647	0.254987647841282	0.05780398049968272	0840 STR Lhx8 Gaba_1	CS20230722_SUPT_0236	1.56	Caudoputamen	515.0	-0.05780398049968272
CS20230722_CLUS_3849	0.35304071962568784	0.295256152216699	0.05778456740898885	3849 SNc-VTA-RAmb Foxa1 Dopa_2	CS20230722_SUPT_0881	0.52	Midbrain	20.0	-0.05778456740898885
CS20230722_CLUS_3936	0.3458312543118229	0.28804946711172513	0.057781787200097745	3936 PB Lmx1a Glut_4	CS20230722_SUPT_0898	2.03	Parabrachial nucleus	36.0	-0.057781787200097745
CS20230722_CLUS_0258	0.29937018059205517	0.24158970367620555	0.057780476915849616	0258 ENTmv-PA-COAp Glut_2	CS20230722_SUPT_0067	0.3	Hippocampo-amygdalar transition area	68.0	-0.057780476915849616
CS20230722_CLUS_2579	0.309036472319422	0.25126144840820935	0.05777502391121264	2579 MH Tac2 Glut_1	CS20230722_SUPT_0632	1.7	Medial habenula	467.0	-0.05777502391121264
CS20230722_CLUS_4588	0.254563559283022	0.1968027301534084	0.05776082912961358	4588 SPVC Nmu Glut_1	CS20230722_SUPT_1021	0.39			-0.05776082912961358
CS20230722_CLUS_0155	0.33440238198057065	0.276646517150445	0.057755864830125625	0155 L2/3 IT PIR-ENTl Glut_4	CS20230722_SUPT_0042	1.33	Entorhinal area, lateral part, layer 2	677.0	-0.057755864830125625
CS20230722_CLUS_4579	0.2837500722622073	0.22599459039001474	0.05775548187219254	4579 SPVC Ccdc172 Glut_1	CS20230722_SUPT_1020	0.49			-0.05775548187219254
CS20230722_CLUS_4407	0.34818180228583984	0.2904266523902709	0.05775514989556896	4407 MV-SPIV Slc6a2 Glut_1	CS20230722_SUPT_0980	0.96	Medial vestibular nucleus	31.0	-0.05775514989556896
CS20230722_CLUS_2596	0.3324746857171495	0.2747208743000311	0.057753811417118384	2596 MH Tac2 Glut_5	CS20230722_SUPT_0636	0.37	Medial habenula	89.0	-0.057753811417118384
CS20230722_CLUS_2543	0.33683552357369845	0.2790821379604068	0.05775338561329163	2543 PH-SUM Foxa1 Glut_3	CS20230722_SUPT_0624	1.94	Posterior hypothalamic nucleus	13.0	-0.05775338561329163
CS20230722_CLUS_2680	0.335355947314389	0.27760920351532925	0.05774674379905975	2680 TH Prkcd Grin2c Glut_11	CS20230722_SUPT_0664	0.96	Ventral posteromedial nucleus of the thalamus, parvicellular part	97.0	-0.05774674379905975
CS20230722_CLUS_4502	0.34032832669080165	0.28259626070906246	0.05773206598173919	4502 MV-SPIV Zic4 Neurod2 Glut_2	CS20230722_SUPT_0998	0.96	Medial vestibular nucleus	15.0	-0.05773206598173919
CS20230722_CLUS_4541	0.37569303469259335	0.31799981332357347	0.05769322136901989	4541 NTS Dbh Glut_2	CS20230722_SUPT_1005	0.41	Nodulus (X)	10.0	-0.05769322136901989
CS20230722_CLUS_0335	0.2922064512189665	0.2345134451961627	0.05769300602280378	0335 L2/3 IT PPP Glut_2	CS20230722_SUPT_0085	1.38	Postsubiculum	2644.0	-0.05769300602280378
CS20230722_CLUS_0351	0.3853718214364814	0.327687356247917	0.057684465188564404	0351 L5 ET CTX Glut_1	CS20230722_SUPT_0090	3.17	Orbital area, lateral part, layer 5	526.0	-0.057684465188564404
CS20230722_CLUS_4570	0.2785218751719713	0.22085930483327895	0.05766257033869235	4570 SPVC Mafa Glut_1	CS20230722_SUPT_1018	0.59			-0.05766257033869235
CS20230722_CLUS_0245	0.32539019549603054	0.26772839386190106	0.057661801634129484	0245 LA-BLA-BMA-PA Glut_5	CS20230722_SUPT_0064	1.5	Basolateral amygdalar nucleus, anterior part	641.0	-0.057661801634129484
CS20230722_CLUS_0661	0.32846493457128845	0.270804708950759	0.05766022562052947	0661 Vip Gaba_11	CS20230722_SUPT_0183	1.7	Secondary motor area, layer 2/3	60.0	-0.05766022562052947
CS20230722_CLUS_0384	0.32982698826278806	0.27217492173044855	0.05765206653233951	0384 SUB-ProS Glut_1	CS20230722_SUPT_0096	1.56	Subiculum	567.0	-0.05765206653233951
CS20230722_CLUS_4066	0.32754853718882815	0.2698966651024463	0.05765187208638184	4066 PB Evx2 Glut_6	CS20230722_SUPT_0919	1.0	Parabrachial nucleus	8.0	-0.05765187208638184
CS20230722_CLUS_4822	0.34505315360998123	0.2874035814163597	0.057649572193621546	4822 PRP Otp Gly-Gaba_2	CS20230722_SUPT_1084	0.41	Medial vestibular nucleus	29.0	-0.057649572193621546
CS20230722_CLUS_4598	0.3601009161960388	0.3024558550244093	0.057645061171629486	4598 MDRNv Crp Glut_1	CS20230722_SUPT_1024	0.89	Parvicellular reticular nucleus	1.0	-0.057645061171629486
CS20230722_CLUS_4945	0.37025283293589784	0.3126216562139194	0.05763117672197843	4945 MV-SPIV-PRP Dmbx1 Gly-Gaba_1	CS20230722_SUPT_1099	0.92	Spinal vestibular nucleus	54.0	-0.05763117672197843
CS20230722_CLUS_4586	0.27725201042022046	0.2196210521543225	0.05763095826589795	4586 SPVC Ccdc172 Glut_1	CS20230722_SUPT_1020	0.61			-0.05763095826589795
CS20230722_CLUS_3985	0.3282294854222533	0.2706010663510668	0.05762841907118649	3985 LDT-PCG Vsx2 Lhx4 Glut_2	CS20230722_SUPT_0907	0.64	Pontine central gray	24.0	-0.05762841907118649
CS20230722_CLUS_2101	0.36309869269027406	0.30547048516814745	0.05762820752212661	2101 LHA Barhl2 Glut_1	CS20230722_SUPT_0524	0.64	Hypothalamus	35.0	-0.05762820752212661
CS20230722_CLUS_0051	0.300715159409109	0.24308947496600677	0.057625684443102204	0051 L6 IT CTX Glut_4	CS20230722_SUPT_0016	2.12	Primary visual area, layer 6a	43.0	-0.057625684443102204
